id,pos_x,pos_y,pos_z,activation_time,connection_interval,total_energy_consumption,lora_energy_consumption,ble_energy_consumption
1156,136.971102,34.957516,1.000000,6820.000000,600.000000,1.161145,1.161145,0.000000
1155,136.971898,34.957280,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1154,136.972500,34.957725,1.000000,6800.000000,600.000000,1.161046,1.161046,0.000000
1153,136.972499,34.957725,1.000000,6800.000000,600.000000,1.161046,1.161046,0.000000
1152,136.972954,34.957919,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1151,136.974964,34.957713,1.000000,6780.000000,600.000000,1.160947,1.160947,0.000000
1150,136.974963,34.957713,1.000000,6780.000000,600.000000,1.160947,1.160947,0.000000
1149,136.976003,34.958406,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1148,136.975842,34.959861,1.000000,6760.000000,600.000000,1.160848,1.160848,0.000000
1147,136.975841,34.959861,1.000000,6760.000000,600.000000,1.160848,1.160848,0.000000
1146,136.972740,34.958873,1.000000,6750.000000,600.000000,1.160798,1.160798,0.000000
1145,136.972739,34.958873,1.000000,6750.000000,600.000000,1.160798,1.160798,0.000000
1144,136.973011,34.961170,1.000000,6740.000000,600.000000,1.160749,1.160749,0.000000
1143,136.973010,34.961170,1.000000,6740.000000,600.000000,1.160749,1.160749,0.000000
1142,136.970342,34.960917,1.000000,6730.000000,600.000000,1.160699,1.160699,0.000000
1141,136.970341,34.960917,1.000000,6730.000000,600.000000,1.160699,1.160699,0.000000
1140,136.968944,34.960398,1.000000,6720.000000,600.000000,1.162827,1.162827,0.000000
1139,136.968943,34.960398,1.000000,6720.000000,600.000000,1.161133,1.161133,0.000000
1138,136.960864,34.967073,1.000000,6710.000000,600.000000,1.160600,1.160600,0.000000
1137,136.960863,34.967073,1.000000,6710.000000,600.000000,1.160600,1.160600,0.000000
1136,136.962644,34.962441,1.000000,6700.000000,600.000000,1.160551,1.160551,0.000000
1135,136.962643,34.962441,1.000000,6700.000000,600.000000,1.162244,1.162244,0.000000
1134,136.961725,34.961541,1.000000,6690.000000,600.000000,1.160501,1.160501,0.000000
